passenger_id,pclass,name,sex,age,sibsp,parch,ticket
966,3.0,"Reynolds, Mr. Harold J",male,21.0,0.0,0.0,342684
229,1.0,"Ovies y Rodriguez, Mr. Servando",male,28.5,0.0,0.0,PC 17562
1109,3.0,"Doyle, Miss. Elizabeth",female,24.0,0.0,0.0,368702
21,3.0,"Elias, Mr. Joseph",male,39.0,0.0,2.0,2675
1173,2.0,"Beane, Mr. Edward",male,32.0,1.0,0.0,2908
935,3.0,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0.0,0.0,SOTON/O2 3101287
250,1.0,"Fortune, Mrs. Mark (Mary McDougald)",female,60.0,1.0,4.0,19950
243,2.0,"Leyson, Mr. Robert William Norman",male,24.0,0.0,0.0,C.A. 29566
920,1.0,"Frauenthal, Dr. Henry William",male,50.0,2.0,0.0,PC 17611
35,2.0,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1.0,0.0,P/PP 3381
593,2.0,"West, Miss. Constance Mirium",female,5.0,1.0,2.0,C.A. 34651
671,3.0,"Sdycoff, Mr. Todor",male,,0.0,0.0,349222
507,3.0,"Emanuel, Miss. Virginia Ethel",female,5.0,0.0,0.0,364516
937,2.0,"Buss, Miss. Kate",female,36.0,0.0,0.0,27849
771,2.0,"Silven, Miss. Lyyli Karoliina",female,18.0,0.0,2.0,250652
1059,1.0,"Smith, Mr. Richard William",male,,0.0,0.0,113056
109,2.0,"Downton, Mr. William James",male,54.0,0.0,0.0,28403
963,3.0,"Baclini, Miss. Helene Barbara",female,0.75,2.0,1.0,2666
379,3.0,"Widegren, Mr. Carl/Charles Peter",male,51.0,0.0,0.0,347064
614,3.0,"Markun, Mr. Johann",male,33.0,0.0,0.0,349257
604,2.0,"Drew, Master. Marshall Brines",male,8.0,0.0,2.0,28220
627,1.0,"Cleaver, Miss. Alice",female,22.0,0.0,0.0,113781
660,2.0,"Baimbrigge, Mr. Charles Robert",male,23.0,0.0,0.0,C.A. 31030
582,3.0,"Carver, Mr. Alfred John",male,28.0,0.0,0.0,392095
723,3.0,"Kennedy, Mr. John",male,,0.0,0.0,368783
171,1.0,"Gee, Mr. Arthur H",male,47.0,0.0,0.0,111320
677,1.0,"Minahan, Mrs. William Edward (Lillian E Thorpe)",female,37.0,1.0,0.0,19928
238,3.0,"McMahon, Mr. Martin",male,,0.0,0.0,370372
700,3.0,"Vestrom, Miss. Hulda Amanda Adolfina",female,14.0,0.0,0.0,350406
986,1.0,"Harrington, Mr. Charles H",male,,0.0,0.0,113796
1014,3.0,"Jonsson, Mr. Carl",male,32.0,0.0,0.0,350417
709,3.0,"Kelly, Mr. James",male,44.0,0.0,0.0,363592
1286,1.0,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",female,55.0,2.0,0.0,11770
321,3.0,"Palsson, Miss. Torborg Danira",female,8.0,3.0,1.0,349909
120,3.0,"Wiseman, Mr. Phillippe",male,,0.0,0.0,A/4. 34244
1161,2.0,"Howard, Mr. Benjamin",male,63.0,1.0,0.0,24065
155,2.0,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,22.0,1.0,1.0,248738
1112,1.0,"Pears, Mrs. Thomas (Edith Wearne)",female,22.0,1.0,0.0,113776
624,1.0,"Hays, Miss. Margaret Bechstein",female,24.0,0.0,0.0,11767
138,3.0,"Petroff, Mr. Pastcho (""Pentcho"")",male,,0.0,0.0,349215
125,3.0,"Pettersson, Miss. Ellen Natalia",female,18.0,0.0,0.0,347087
456,2.0,"Gale, Mr. Harry",male,38.0,1.0,0.0,28664
66,1.0,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1.0,1.0,13567
831,3.0,"Peacock, Mrs. Benjamin (Edith Nile)",female,26.0,0.0,2.0,SOTON/O.Q. 3101315
881,1.0,"Straus, Mrs. Isidor (Rosalie Ida Blun)",female,63.0,1.0,0.0,PC 17483
1153,3.0,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4.0,2.0,347082
626,3.0,"Andersson, Miss. Ida Augusta Margareta",female,38.0,4.0,2.0,347091
605,3.0,"Cacic, Mr. Luka",male,38.0,0.0,0.0,315089
1295,3.0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,29.0,1.0,1.0,347054
1133,1.0,"Rosenbaum, Miss. Edith Louise",female,33.0,0.0,0.0,PC 17613
178,3.0,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8.0,2.0,CA. 2343
1081,3.0,"Risien, Mr. Samuel Beard",male,,0.0,0.0,364498
415,3.0,"Dantcheff, Mr. Ristiu",male,25.0,0.0,0.0,349203
100,2.0,"Smith, Miss. Marion Elsie",female,40.0,0.0,0.0,31418
871,3.0,"Todoroff, Mr. Lalio",male,,0.0,0.0,349216
1165,3.0,"Goodwin, Master. Harold Victor",male,9.0,5.0,2.0,CA 2144
741,3.0,"Kink-Heilmann, Miss. Luise Gretchen",female,4.0,0.0,2.0,315153
334,3.0,"Hampe, Mr. Leon",male,20.0,0.0,0.0,345769
114,3.0,"Laleff, Mr. Kristo",male,,0.0,0.0,349217
681,1.0,"Hilliard, Mr. Herbert Henry",male,,0.0,0.0,17463
220,3.0,"Goodwin, Mr. Charles Frederick",male,40.0,1.0,6.0,CA 2144
391,3.0,"Coleff, Mr. Satio",male,24.0,0.0,0.0,349209
1202,3.0,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,27.0,0.0,0.0,350043
309,1.0,"Young, Miss. Marie Grice",female,36.0,0.0,0.0,PC 17760
1154,2.0,"Andrew, Mr. Edgardo Samuel",male,18.0,0.0,0.0,231945
1223,3.0,"Lam, Mr. Ali",male,,0.0,0.0,1601
527,3.0,"Healy, Miss. Hanora ""Nora""",female,,0.0,0.0,370375
927,2.0,"Hunt, Mr. George Henry",male,33.0,0.0,0.0,SCO/W 1585
245,3.0,"Leinonen, Mr. Antti Gustaf",male,32.0,0.0,0.0,STON/O 2. 3101292
685,3.0,"Ivanoff, Mr. Kanio",male,,0.0,0.0,349201
518,1.0,"Chaudanson, Miss. Victorine",female,36.0,0.0,0.0,PC 17608
1017,2.0,"Brown, Miss. Edith Eileen",female,15.0,0.0,2.0,29750
861,1.0,"Spedden, Mr. Frederic Oakley",male,45.0,1.0,1.0,16966
394,3.0,"Caram, Mrs. Joseph (Maria Elias)",female,,1.0,0.0,2689
640,1.0,"Harrison, Mr. William",male,40.0,0.0,0.0,112059
104,1.0,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0.0,0.0,111426
1234,2.0,"Richards, Mrs. Sidney (Emily Hocking)",female,24.0,2.0,3.0,29106
1031,3.0,"Hagardon, Miss. Kate",female,17.0,0.0,0.0,AQ/3. 30631
979,3.0,"McCoy, Mr. Bernard",male,,2.0,0.0,367226
51,3.0,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0.0,0.0,374887
602,1.0,"Partner, Mr. Austen",male,45.5,0.0,0.0,113043
354,3.0,"Lefebre, Master. Henry Forbes",male,,3.0,1.0,4133
1227,1.0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0.0,0.0,110152
460,3.0,"Salkjelsvik, Miss. Anna Kristine",female,21.0,0.0,0.0,343120
22,3.0,"Brocklebank, Mr. William Alfred",male,35.0,0.0,0.0,364512
374,3.0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1.0,1.0,345773
538,2.0,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",female,48.0,0.0,2.0,C.A. 33112
218,3.0,"Ekstrom, Mr. Johan",male,45.0,0.0,0.0,347061
585,2.0,"Mack, Mrs. (Mary)",female,57.0,0.0,0.0,S.O./P.P. 3
944,2.0,"Pain, Dr. Alfred",male,23.0,0.0,0.0,244278
841,3.0,"Vendel, Mr. Olof Edvin",male,20.0,0.0,0.0,350416
879,1.0,"Straus, Mr. Isidor",male,67.0,1.0,0.0,PC 17483
414,3.0,"Aronsson, Mr. Ernst Axel Algot",male,24.0,0.0,0.0,349911
205,3.0,"Panula, Mr. Jaako Arnold",male,14.0,4.0,1.0,3101295
1061,3.0,"Johnson, Miss. Eleanor Ileen",female,1.0,1.0,1.0,347742
497,2.0,"Christy, Mrs. (Alice Frances)",female,45.0,0.0,2.0,237789
516,3.0,"Boulos, Miss. Nourelain",female,9.0,1.0,1.0,2678
702,3.0,"Dowdell, Miss. Elizabeth",female,30.0,0.0,0.0,364516
676,3.0,"Albimona, Mr. Nassef Cassem",male,26.0,0.0,0.0,2699
375,3.0,"Stankovic, Mr. Ivan",male,33.0,0.0,0.0,349239
185,3.0,"Jonkoff, Mr. Lalio",male,23.0,0.0,0.0,349204
404,3.0,"Vander Planke, Miss. Augusta Maria",female,18.0,2.0,0.0,345764
706,3.0,"Boulos, Mrs. Joseph (Sultana)",female,,0.0,2.0,2678
1278,3.0,"Danbom, Mr. Ernst Gilbert",male,34.0,1.0,1.0,347080
401,3.0,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33.0,1.0,2.0,C.A. 2315
856,3.0,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,,1.0,0.0,386525
1063,3.0,"Braf, Miss. Elin Ester Maria",female,20.0,0.0,0.0,347471
441,1.0,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1.0,1.0,36928
132,3.0,"Palsson, Master. Paul Folke",male,6.0,3.0,1.0,349909
745,2.0,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45.0,1.0,1.0,F.C.C. 13529
173,3.0,"Palsson, Master. Gosta Leonard",male,2.0,3.0,1.0,349909
690,3.0,"Peduzzi, Mr. Joseph",male,,0.0,0.0,A/5 2817
825,1.0,"Bird, Miss. Ellen",female,29.0,0.0,0.0,PC 17483
827,2.0,"Hamalainen, Master. Viljo",male,0.6667,1.0,1.0,250649
428,3.0,"Elias, Mr. Dibo",male,,0.0,0.0,2674
915,2.0,"Quick, Miss. Winifred Vera",female,8.0,1.0,1.0,26360
1289,3.0,"Thorneycroft, Mr. Percival",male,,1.0,0.0,376564
1126,2.0,"Yrois, Miss. Henriette (""Mrs Harbeck"")",female,24.0,0.0,0.0,248747
718,3.0,"Markoff, Mr. Marin",male,35.0,0.0,0.0,349213
282,3.0,"Rosblom, Mr. Viktor Richard",male,18.0,1.0,1.0,370129
96,3.0,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31.0,1.0,1.0,363291
957,2.0,"Banfield, Mr. Frederick James",male,28.0,0.0,0.0,C.A./SOTON 34068
635,1.0,"Behr, Mr. Karl Howell",male,26.0,0.0,0.0,111369
738,1.0,"Stengel, Mr. Charles Emil Henry",male,54.0,1.0,0.0,11778
499,2.0,"Milling, Mr. Jacob Christian",male,48.0,0.0,0.0,234360
74,3.0,"Matinoff, Mr. Nicola",male,,0.0,0.0,349255
89,1.0,"Williams-Lambert, Mr. Fletcher Fellows",male,,0.0,0.0,113510
984,1.0,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",female,23.0,1.0,0.0,21228
691,3.0,"Christmann, Mr. Emil",male,29.0,0.0,0.0,343276
1113,3.0,"Corn, Mr. Harry",male,30.0,0.0,0.0,SOTON/OQ 392090
0,3.0,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24.0,1.0,0.0,STON/O2. 3101279
558,1.0,"Crosby, Miss. Harriet R",female,36.0,0.0,2.0,WE/P 5735
683,2.0,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,34.0,1.0,1.0,28220
392,3.0,"Elsbury, Mr. William James",male,47.0,0.0,0.0,A/5 3902
476,3.0,"Lester, Mr. James",male,39.0,0.0,0.0,A/4 48871
1159,3.0,"Skoog, Mr. Wilhelm",male,40.0,1.0,4.0,347088
519,3.0,"Tomlin, Mr. Ernest Portage",male,30.5,0.0,0.0,364499
107,2.0,"Lingane, Mr. John",male,61.0,0.0,0.0,235509
347,3.0,"O'Keefe, Mr. Patrick",male,,0.0,0.0,368402
1101,3.0,"Barton, Mr. David John",male,22.0,0.0,0.0,324669
1029,3.0,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38.0,0.0,0.0,2688
223,3.0,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,,1.0,0.0,376564
1304,3.0,"Dika, Mr. Mirko",male,17.0,0.0,0.0,349232
327,1.0,"Minahan, Miss. Daisy E",female,33.0,1.0,0.0,19928
870,3.0,"Sivola, Mr. Antti Wilhelm",male,21.0,0.0,0.0,STON/O 2. 3101280
102,3.0,"Cor, Mr. Liudevit",male,19.0,0.0,0.0,349231
1086,3.0,"Rice, Master. Eric",male,7.0,4.0,1.0,382652
620,2.0,"Gill, Mr. John William",male,24.0,0.0,0.0,233866
475,3.0,"Dooley, Mr. Patrick",male,32.0,0.0,0.0,370376
213,3.0,"Moor, Master. Meier",male,6.0,0.0,1.0,392096
707,2.0,"Levy, Mr. Rene Jacques",male,36.0,0.0,0.0,SC/Paris 2163
135,1.0,"Bidois, Miss. Rosalie",female,42.0,0.0,0.0,PC 17757
852,3.0,"Arnold-Franchi, Mr. Josef",male,25.0,1.0,0.0,349237
246,3.0,"McNeill, Miss. Bridget",female,,0.0,0.0,370368
1291,3.0,"Strom, Miss. Telma Matilda",female,2.0,0.0,1.0,347054
1083,1.0,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,60.0,1.0,0.0,110813
1177,3.0,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1.0,2.0,W./C. 6607
1032,3.0,"Peltomaki, Mr. Nikolai Johannes",male,25.0,0.0,0.0,STON/O 2. 3101291
1096,2.0,"Karnes, Mrs. J Frank (Claire Bennett)",female,22.0,0.0,0.0,F.C.C. 13534
1011,3.0,"Sheerlinck, Mr. Jan Baptist",male,29.0,0.0,0.0,345779
989,3.0,"Denkoff, Mr. Mitto",male,,0.0,0.0,349225
365,1.0,"Colley, Mr. Edward Pomeroy",male,47.0,0.0,0.0,5727
248,3.0,"O'Donoghue, Ms. Bridget",female,,0.0,0.0,364856
736,3.0,"Davies, Mr. Evan",male,22.0,0.0,0.0,SC/A4 23568
26,3.0,"Abbott, Mrs. Stanton (Rosa Hunt)",female,35.0,1.0,1.0,C.A. 2673
836,3.0,"Delalic, Mr. Redjo",male,25.0,0.0,0.0,349250
284,1.0,"Endres, Miss. Caroline Louise",female,38.0,0.0,0.0,PC 17757
417,1.0,"Astor, Col. John Jacob",male,47.0,1.0,0.0,PC 17757
913,1.0,"Stahelin-Maeglin, Dr. Max",male,32.0,0.0,0.0,13214
680,3.0,"Olsen, Mr. Henry Margido",male,28.0,0.0,0.0,C 4001
904,2.0,"Herman, Mr. Samuel",male,49.0,1.0,2.0,220845
3,1.0,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",female,55.0,0.0,0.0,112377
134,1.0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0.0,1.0,11767
837,3.0,"Hirvonen, Miss. Hildur E",female,2.0,0.0,1.0,3101298
355,3.0,"Larsson, Mr. Bengt Edvin",male,29.0,0.0,0.0,347067
292,3.0,"Ali, Mr. William",male,25.0,0.0,0.0,SOTON/O.Q. 3101312
698,2.0,"Chapman, Mr. Charles Henry",male,52.0,0.0,0.0,248731
1136,3.0,"Ford, Mr. Edward Watson",male,18.0,2.0,2.0,W./C. 6608
1116,3.0,"Tornquist, Mr. William Henry",male,25.0,0.0,0.0,LINE
1262,3.0,"Connors, Mr. Patrick",male,70.5,0.0,0.0,370369
906,3.0,"Asim, Mr. Adola",male,35.0,0.0,0.0,SOTON/O.Q. 3101310
897,1.0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2.0,0.0,11769
1010,3.0,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,1.0,0.0,350026
228,1.0,"Compton, Mr. Alexander Taylor Jr",male,37.0,1.0,1.0,PC 17756
643,3.0,"Betros, Mr. Tannous",male,20.0,0.0,0.0,2648
225,1.0,"Warren, Mr. Frank Manley",male,64.0,1.0,0.0,110813
226,1.0,"Meyer, Mr. Edgar Joseph",male,28.0,1.0,0.0,PC 17604
842,3.0,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0.0,0.0,2685
369,3.0,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,33.0,3.0,0.0,3101278
1185,2.0,"Sjostedt, Mr. Ernst Adolf",male,59.0,0.0,0.0,237442
844,3.0,"Vander Cruyssen, Mr. Victor",male,47.0,0.0,0.0,345765
339,1.0,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",female,48.0,1.0,1.0,13567
419,3.0,"Oreskovic, Miss. Marija",female,20.0,0.0,0.0,315096
1123,3.0,"Coelho, Mr. Domingos Fernandeo",male,20.0,0.0,0.0,SOTON/O.Q. 3101307
603,2.0,"Bystrom, Mrs. (Karolina)",female,42.0,0.0,0.0,236852
1180,3.0,"Skoog, Miss. Mabel",female,9.0,3.0,2.0,347088
265,1.0,"Futrelle, Mrs. Jacques Heath (Lily May Peel)",female,35.0,1.0,0.0,113803
454,1.0,"Fleming, Miss. Margaret",female,,0.0,0.0,17421
63,1.0,"Bishop, Mr. Dickinson H",male,25.0,1.0,0.0,11967
1127,3.0,"Olsen, Mr. Karl Siegwart Andreas",male,42.0,0.0,1.0,4579
1049,2.0,"Cameron, Miss. Clear Annie",female,35.0,0.0,0.0,F.C.C. 13528
360,1.0,"Maguire, Mr. John Edward",male,30.0,0.0,0.0,110469
237,3.0,"Johansson, Mr. Karl Johan",male,31.0,0.0,0.0,347063
650,3.0,"Masselmani, Mrs. Fatima",female,,0.0,0.0,2649
112,1.0,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28.0,0.0,0.0,110564
1239,1.0,"Omont, Mr. Alfred Fernand",male,,0.0,0.0,F.C. 12998
1088,2.0,"Nourney, Mr. Alfred (""Baron von Drachstedt"")",male,20.0,0.0,0.0,SC/PARIS 2166
532,1.0,"Marvin, Mr. Daniel Warner",male,19.0,1.0,0.0,113773
577,1.0,"Dodge, Master. Washington",male,4.0,0.0,2.0,33638
810,2.0,"Hickman, Mr. Stanley George",male,21.0,2.0,0.0,S.O.C. 14879
126,1.0,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1.0,1.0,11751
259,1.0,"Newell, Miss. Madeleine",female,31.0,1.0,0.0,35273
1074,1.0,"Smart, Mr. John Montgomery",male,56.0,0.0,0.0,113792
148,1.0,"Klaber, Mr. Herman",male,,0.0,0.0,113028
721,3.0,"Kassem, Mr. Fared",male,,0.0,0.0,2700
1038,2.0,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1.0,0.0,2908
376,1.0,"Cairns, Mr. Alexander",male,,0.0,0.0,113798
851,2.0,"Turpin, Mr. William John Robert",male,29.0,1.0,0.0,11668
896,2.0,"Norman, Mr. Robert Douglas",male,28.0,0.0,0.0,218629
694,1.0,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,50.0,0.0,1.0,PC 17558
137,3.0,"Mineff, Mr. Ivan",male,24.0,0.0,0.0,349233
1057,2.0,"Herman, Miss. Alice",female,24.0,1.0,2.0,220845
7,3.0,"Johnston, Mr. Andrew G",male,,1.0,2.0,W./C. 6607
502,3.0,"Moran, Mr. James",male,,0.0,0.0,330877
854,2.0,"Fox, Mr. Stanley Hubert",male,36.0,0.0,0.0,229236
631,2.0,"Wells, Mrs. Arthur Henry (""Addie"" Dart Trevaskis)",female,29.0,0.0,2.0,29103
1120,3.0,"Kink, Mr. Vincenz",male,26.0,2.0,0.0,315151
371,3.0,"Nilsson, Miss. Helmina Josefina",female,26.0,0.0,0.0,347470
929,2.0,"Giles, Mr. Frederick Edward",male,21.0,1.0,0.0,28134
29,3.0,"Ford, Miss. Doolina Margaret ""Daisy""",female,21.0,2.0,2.0,W./C. 6608
411,1.0,"Bonnell, Miss. Elizabeth",female,58.0,0.0,0.0,113783
407,3.0,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",female,18.0,1.0,0.0,349237
1276,3.0,"Bradley, Miss. Bridget Delia",female,22.0,0.0,0.0,334914
357,1.0,"Hassab, Mr. Hammad",male,27.0,0.0,0.0,PC 17572
353,3.0,"Johanson, Mr. Jakob Alfred",male,34.0,0.0,0.0,3101264
788,3.0,"Landergren, Miss. Aurora Adelia",female,22.0,0.0,0.0,C 7077
153,1.0,"Wilson, Miss. Helen Alice",female,31.0,0.0,0.0,16966
566,3.0,"Mardirosian, Mr. Sarkis",male,,0.0,0.0,2655
542,2.0,"Gaskell, Mr. Alfred",male,16.0,0.0,0.0,239865
343,3.0,"Rommetvedt, Mr. Knud Paust",male,,0.0,0.0,312993
305,3.0,"Peacock, Master. Alfred Edward",male,0.75,1.0,1.0,SOTON/O.Q. 3101315
612,3.0,"Farrell, Mr. James",male,40.5,0.0,0.0,367232
4,3.0,"Franklin, Mr. Charles (Charles Fardon)",male,,0.0,0.0,SOTON/O.Q. 3101314
280,1.0,"Carrau, Mr. Jose Pedro",male,17.0,0.0,0.0,113059
1121,1.0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1.0,0.0,17474
1230,1.0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1.0,0.0,17453
1267,1.0,"Evans, Miss. Edith Corse",female,36.0,0.0,0.0,PC 17531
56,1.0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0.0,0.0,PC 17482
400,1.0,"Birnbaum, Mr. Jakob",male,25.0,0.0,0.0,13905
572,2.0,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",female,29.0,1.0,0.0,SC/AH 29037
962,2.0,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28.0,1.0,0.0,2003
473,3.0,"Harknett, Miss. Alice Phoebe",female,,0.0,0.0,W./C. 6609
468,2.0,"Hosono, Mr. Masabumi",male,42.0,0.0,0.0,237798
1044,2.0,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,27.0,1.0,0.0,11668
1058,2.0,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1.0,0.0,226875
1238,2.0,"Mudd, Mr. Thomas Charles",male,16.0,0.0,0.0,S.O./P.P. 3
1018,3.0,"Guest, Mr. Robert",male,,0.0,0.0,376563
776,1.0,"Cherry, Miss. Gladys",female,30.0,0.0,0.0,110152
847,1.0,"Greenfield, Mr. William Bertram",male,23.0,0.0,1.0,PC 17759
504,1.0,"Guggenheim, Mr. Benjamin",male,46.0,0.0,0.0,PC 17593
534,1.0,"Candee, Mrs. Edward (Helen Churchill Hungerford)",female,53.0,0.0,0.0,PC 17606
720,1.0,"Harris, Mr. Henry Birkhardt",male,45.0,1.0,0.0,36973
903,1.0,"Peuchen, Major. Arthur Godfrey",male,52.0,0.0,0.0,113786
13,2.0,"Bateman, Rev. Robert James",male,51.0,0.0,0.0,S.O.P. 1166
648,3.0,"Novel, Mr. Mansouer",male,28.5,0.0,0.0,2697
679,3.0,"Elias, Mr. Tannous",male,15.0,1.0,1.0,2695
550,2.0,"Maybery, Mr. Frank Hubert",male,40.0,0.0,0.0,239059
838,3.0,"Warren, Mr. Charles William",male,,0.0,0.0,C.A. 49867
1163,2.0,"Kantor, Mr. Sinai",male,34.0,1.0,0.0,244367
781,2.0,"Ball, Mrs. (Ada E Hall)",female,36.0,0.0,0.0,28551
300,3.0,"Skoog, Master. Karl Thorsten",male,10.0,3.0,2.0,347088
1062,2.0,"Bentham, Miss. Lilian W",female,19.0,0.0,0.0,28404
1055,3.0,"Connolly, Miss. Kate",female,22.0,0.0,0.0,370373
945,3.0,"Braund, Mr. Lewis Richard",male,29.0,1.0,0.0,3460
570,3.0,"Peacock, Miss. Treasteall",female,3.0,1.0,1.0,SOTON/O.Q. 3101315
163,3.0,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,0.0,0.0,SOTON/O.Q. 392078
636,3.0,"Moen, Mr. Sigurd Hansen",male,25.0,0.0,0.0,348123
666,3.0,"Johansson, Mr. Nils",male,29.0,0.0,0.0,347467
336,1.0,"Ismay, Mr. Joseph Bruce",male,49.0,0.0,0.0,112058
59,1.0,"White, Mr. Percival Wayland",male,54.0,0.0,1.0,35281
1175,3.0,"Madigan, Miss. Margaret ""Maggie""",female,,0.0,0.0,370370
1219,3.0,"Birkeland, Mr. Hans Martin Monsen",male,21.0,0.0,0.0,312992
53,2.0,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0.0,2.0,26360
490,1.0,"Fortune, Mr. Mark",male,64.0,1.0,4.0,19950
326,3.0,"Wirz, Mr. Albert",male,27.0,0.0,0.0,315154
449,1.0,"Baumann, Mr. John D",male,,0.0,0.0,PC 17318
855,1.0,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2.0,2.0,PC 17608
1025,2.0,"Sedgwick, Mr. Charles Frederick Waddington",male,25.0,0.0,0.0,244361
1016,1.0,"Ringhini, Mr. Sante",male,22.0,0.0,0.0,PC 17760
1107,1.0,"Davidson, Mr. Thornton",male,31.0,1.0,0.0,F.C. 12750
823,1.0,"Beckwith, Mr. Richard Leonard",male,37.0,1.0,1.0,11751
939,2.0,"Beauchamp, Mr. Henry James",male,28.0,0.0,0.0,244358
826,1.0,"Longley, Miss. Gretchen Fiske",female,21.0,0.0,0.0,13502
437,1.0,"Douglas, Mrs. Walter Donald (Mahala Dutton)",female,48.0,1.0,0.0,PC 17761
670,2.0,"Laroche, Miss. Louise",female,1.0,1.0,2.0,SC/Paris 2123
563,2.0,"Garside, Miss. Ethel",female,34.0,0.0,0.0,243880
1097,3.0,"Lane, Mr. Patrick",male,,0.0,0.0,7935
1225,3.0,"Turja, Miss. Anna Sofia",female,18.0,0.0,0.0,4138
786,3.0,"Gheorgheff, Mr. Stanio",male,,0.0,0.0,349254
873,3.0,"Lang, Mr. Fang",male,26.0,0.0,0.0,1601
1283,2.0,"Givard, Mr. Hans Kristensen",male,30.0,0.0,0.0,250646
819,3.0,"Moubarek, Mrs. George (Omine ""Amenia"" Alexander)",female,,0.0,2.0,2661
219,3.0,"Hagland, Mr. Konrad Mathias Reiersen",male,,1.0,0.0,65304
1196,3.0,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,1.0,0.0,363272
1006,3.0,"McGovern, Miss. Mary",female,,0.0,0.0,330931
820,1.0,"Earnshaw, Mrs. Boulton (Olive Potter)",female,23.0,0.0,1.0,11767
586,3.0,"Andersen, Mr. Albert Karvin",male,32.0,0.0,0.0,C 4001
941,2.0,"Watt, Miss. Bertha J",female,12.0,0.0,0.0,C.A. 33595
348,2.0,"Giles, Mr. Ralph",male,24.0,0.0,0.0,248726
1236,3.0,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26.0,1.0,1.0,315153
463,1.0,"White, Mrs. John Stuart (Ella Holmes)",female,55.0,0.0,0.0,PC 17760
1220,3.0,"Sirayanian, Mr. Orsen",male,22.0,0.0,0.0,2669
653,3.0,"Hanna, Mr. Mansour",male,23.5,0.0,0.0,2693
573,3.0,"McGowan, Miss. Anna ""Annie""",female,15.0,0.0,0.0,330923
647,1.0,"Hoyt, Mr. Frederick Maxfield",male,38.0,1.0,0.0,19943
595,2.0,"Andrew, Mr. Frank Thomas",male,25.0,0.0,0.0,C.A. 34050
890,3.0,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0.0,2.0,2668
470,1.0,"Rosenshine, Mr. George (""Mr George Thorne"")",male,46.0,0.0,0.0,PC 17585
800,1.0,"Van der hoef, Mr. Wyckoff",male,61.0,0.0,0.0,111240
281,1.0,"Crafton, Mr. John Bertram",male,,0.0,0.0,113791
932,1.0,"Chibnall, Mrs. (Edith Martha Bowerman)",female,,0.0,1.0,113505
